5,3.68176,1.94E-33,0.000161,0.76,0.0865,0.116,4.43446E-05
3,3.681786,1.69E-31,0.000161,0.76,0.0867,0.116,0.003947
3,3.685957,3.68E-33,0.000161,0.76,0.0867,0.116,0.003947
3,3.691479,3.69E-33,0.000161,0.76,0.0867,0.116,0.003947
4,3.786051,1.03E-33,0.000162,0.76,0.0871,0.116,0.000733989
4,3.786069,1.59E-33,0.000162,0.76,0.0871,0.116,0.000733989
4,3.786069,5.99E-33,0.000162,0.76,0.0871,0.116,0.000733989
4,3.78607,7.70E-33,0.000162,0.76,0.0871,0.116,0.000733989
4,3.786071,4.66E-33,0.000162,0.76,0.0871,0.116,0.000733989
4,3.786072,9.80E-33,0.000162,0.76,0.0871,0.116,0.000733989
4,3.786073,1.23E-32,0.000162,0.76,0.0871,0.116,0.000733989
4,3.786073,1.52E-32,0.000162,0.76,0.0871,0.116,0.000733989
4,3.786076,6.93E-35,0.000162,0.76,0.0871,0.116,0.000733989
4,3.786079,1.75E-33,0.000162,0.76,0.0871,0.116,0.000733989
4,3.786083,1.55E-33,0.000162,0.76,0.0871,0.116,0.000733989
4,3.786084,9.98E-34,0.000162,0.76,0.0871,0.116,0.000733989
4,3.786092,8.47E-35,0.000162,0.76,0.0871,0.116,0.000733989
4,3.786098,6.05E-35,0.000162,0.76,0.0871,0.116,0.000733989
5,4.418079,3.28E-33,0.000175,0.75,0.0857,0.114,4.43446E-05
3,4.418113,2.85E-31,0.000175,0.75,0.0859,0.114,0.003947
3,4.423116,6.28E-33,0.000175,0.75,0.0859,0.114,0.003947
3,4.429742,6.30E-33,0.000175,0.75,0.0859,0.114,0.003947
4,4.543232,1.21E-33,0.000176,0.75,0.0862,0.115,0.000733989
4,4.543249,1.90E-33,0.000176,0.75,0.0862,0.115,0.000733989
4,4.543251,1.17E-32,0.000176,0.75,0.0862,0.115,0.000733989
4,4.543252,1.42E-32,0.000176,0.75,0.0862,0.115,0.000733989
4,4.543252,9.67E-33,0.000176,0.75,0.0862,0.115,0.000733989
4,4.543253,1.72E-32,0.000176,0.75,0.0862,0.115,0.000733989
4,4.543254,2.06E-32,0.000176,0.75,0.0862,0.115,0.000733989
4,4.543254,2.46E-32,0.000176,0.75,0.0862,0.115,0.000733989
4,4.543259,2.11E-33,0.000176,0.75,0.0862,0.115,0.000733989
4,4.543265,1.87E-33,0.000176,0.75,0.0862,0.115,0.000733989
4,4.543267,1.19E-33,0.000176,0.75,0.0862,0.115,0.000733989
5,5.154383,5.07E-33,0.000179,0.74,0.0847,0.113,4.43446E-05
3,5.154421,4.41E-31,0.00018,0.74,0.0849,0.113,0.003947
3,5.160259,9.76E-33,0.00018,0.74,0.0849,0.113,0.003947
3,5.167988,9.78E-33,0.00018,0.74,0.0849,0.113,0.003947
4,5.300395,1.39E-33,0.000181,0.74,0.0853,0.114,0.000733989
4,5.300411,2.18E-33,0.000181,0.74,0.0853,0.114,0.000733989
4,5.300415,1.69E-32,0.000181,0.74,0.0853,0.114,0.000733989
4,5.300415,1.98E-32,0.000181,0.74,0.0853,0.114,0.000733989
4,5.300415,2.32E-32,0.000181,0.74,0.0853,0.114,0.000733989
4,5.300416,2.71E-32,0.000181,0.74,0.0853,0.114,0.000733989
4,5.300416,3.67E-32,0.000181,0.74,0.0853,0.114,0.000733989
4,5.300417,3.16E-32,0.000181,0.74,0.0853,0.114,0.000733989
4,5.300421,2.44E-33,0.000181,0.74,0.0853,0.114,0.000733989
4,5.300428,2.16E-33,0.000181,0.74,0.0853,0.114,0.000733989
4,5.300431,1.37E-33,0.000181,0.74,0.0853,0.114,0.000733989
3,5.889665,1.20E-33,0.000171,0.73,0.0839,0.111,0.003947
5,5.890667,7.32E-33,0.000171,0.73,0.0837,0.111,4.43446E-05
3,5.89071,6.37E-31,0.000171,0.73,0.0839,0.111,0.003947
3,5.897381,1.42E-32,0.000171,0.73,0.0839,0.111,0.003947
3,5.906215,1.42E-32,0.000171,0.73,0.0839,0.111,0.003947
4,6.057537,1.55E-33,0.000172,0.73,0.0842,0.112,0.000733989
4,6.057552,2.44E-33,0.000172,0.73,0.0842,0.112,0.000733989
4,6.057557,2.66E-32,0.000172,0.73,0.0842,0.112,0.000733989
4,6.057557,3.04E-32,0.000172,0.73,0.0842,0.112,0.000733989
4,6.057557,3.48E-32,0.000172,0.73,0.0842,0.112,0.000733989
4,6.057558,3.98E-32,0.000172,0.73,0.0842,0.112,0.000733989
4,6.057558,4.54E-32,0.000172,0.73,0.0842,0.112,0.000733989
4,6.057558,5.17E-32,0.000172,0.73,0.0842,0.112,0.000733989
4,6.057562,2.73E-33,0.000172,0.73,0.0842,0.112,0.000733989
4,6.057569,2.43E-33,0.000172,0.73,0.0842,0.112,0.000733989
4,6.057573,1.54E-33,0.000172,0.73,0.0842,0.112,0.000733989
3,6.625788,1.67E-33,0.000148,0.71,0.0827,0.11,0.003947
5,6.626927,1.01E-32,0.000148,0.71,0.0826,0.11,4.43446E-05
3,6.626976,8.74E-31,0.000148,0.71,0.0827,0.11,0.003947
3,6.634479,1.95E-32,0.000148,0.71,0.0827,0.11,0.003947
3,6.644417,1.95E-32,0.000148,0.71,0.0827,0.11,0.003947
4,6.814654,1.69E-33,0.000149,0.71,0.0831,0.111,0.000733989
4,6.814668,2.68E-33,0.000149,0.71,0.0831,0.111,0.000733989
4,6.814674,3.89E-32,0.000149,0.71,0.0831,0.111,0.000733989
4,6.814674,4.37E-32,0.000149,0.71,0.0831,0.111,0.000733989
4,6.814674,4.92E-32,0.000149,0.71,0.0831,0.111,0.000733989
4,6.814675,5.53E-32,0.000149,0.71,0.0831,0.111,0.000733989
4,6.814675,6.21E-32,0.000149,0.71,0.0831,0.111,0.000733989
4,6.814675,6.96E-32,0.000149,0.71,0.0831,0.111,0.000733989
4,6.814679,3.00E-33,0.000149,0.71,0.0831,0.111,0.000733989
4,6.814686,2.66E-33,0.000149,0.71,0.0831,0.111,0.000733989
4,6.814691,1.68E-33,0.000149,0.71,0.0831,0.111,0.000733989
4,6.82221,1.07E-33,0.000149,0.71,0.0829,0.11,0.000733989
4,6.832683,1.07E-33,0.000149,0.71,0.0829,0.11,0.000733989
3,7.361884,2.23E-33,0.000136,0.7,0.0816,0.109,0.003947
5,7.363162,1.32E-32,0.000135,0.7,0.0815,0.108,4.43446E-05
3,7.363217,1.15E-30,0.000136,0.7,0.0816,0.109,0.003947
3,7.371553,2.56E-32,0.000136,0.7,0.0816,0.109,0.003947
3,7.382593,2.57E-32,0.000136,0.7,0.0816,0.109,0.003947
4,7.571744,1.81E-33,0.000136,0.7,0.082,0.109,0.000733989
4,7.571758,2.88E-33,0.000136,0.7,0.082,0.109,0.000733989
4,7.571764,5.96E-32,0.000136,0.7,0.082,0.109,0.000733989
4,7.571764,6.63E-32,0.000136,0.7,0.082,0.109,0.000733989
4,7.571765,5.38E-32,0.000136,0.7,0.082,0.109,0.000733989
4,7.571765,7.36E-32,0.000136,0.7,0.082,0.109,0.000733989
4,7.571765,8.16E-32,0.000136,0.7,0.082,0.109,0.000733989
4,7.571765,9.04E-32,0.000136,0.7,0.082,0.109,0.000733989
4,7.571769,3.23E-33,0.000136,0.7,0.082,0.109,0.000733989
4,7.571776,2.87E-33,0.000136,0.7,0.082,0.109,0.000733989
4,7.571781,1.81E-33,0.000136,0.7,0.082,0.109,0.000733989
4,7.580137,1.41E-33,0.000136,0.7,0.0818,0.109,0.000733989
4,7.591774,1.41E-33,0.000136,0.7,0.0818,0.109,0.000733989
3,8.097945,2.89E-33,0.000123,0.7,0.0805,0.107,0.003947
5,8.099369,1.68E-32,0.000123,0.7,0.0803,0.107,4.43446E-05
3,8.099428,1.47E-30,0.000123,0.7,0.0805,0.107,0.003947
3,8.106729,1.00E-33,0.000123,0.7,0.0805,0.107,0.003947
3,8.108596,3.26E-32,0.000123,0.7,0.0805,0.107,0.003947
3,8.120741,3.27E-32,0.000123,0.7,0.0805,0.107,0.003947
4,8.328804,1.92E-33,0.000123,0.7,0.0809,0.108,0.000733989
4,8.328817,3.05E-33,0.000123,0.7,0.0809,0.108,0.000733989
4,8.328824,7.12E-32,0.000123,0.7,0.0809,0.108,0.000733989
4,8.328824,7.82E-32,0.000123,0.7,0.0809,0.108,0.000733989
4,8.328824,8.59E-32,0.000123,0.7,0.0809,0.108,0.000733989
4,8.328825,1.04E-31,0.000123,0.7,0.0809,0.108,0.000733989
4,8.328825,1.14E-31,0.000123,0.7,0.0809,0.108,0.000733989
4,8.328825,9.44E-32,0.000123,0.7,0.0809,0.108,0.000733989
4,8.328828,3.43E-33,0.000123,0.7,0.0809,0.108,0.000733989
4,8.328836,3.05E-33,0.000123,0.7,0.0809,0.108,0.000733989
4,8.328841,1.92E-33,0.000123,0.7,0.0809,0.108,0.000733989
4,8.338033,1.79E-33,0.000123,0.7,0.0807,0.108,0.000733989
4,8.350832,1.79E-33,0.000123,0.7,0.0807,0.108,0.000733989
3,8.833972,3.64E-33,0.000126,0.69,0.0794,0.106,0.003947
5,8.835544,2.08E-32,0.000126,0.69,0.0793,0.106,4.43446E-05
3,8.835609,1.81E-30,0.000126,0.69,0.0794,0.106,0.003947
3,8.843592,1.26E-33,0.000126,0.69,0.0794,0.106,0.003947
3,8.845608,4.02E-32,0.000126,0.69,0.0794,0.106,0.003947
3,8.858857,4.03E-32,0.000126,0.69,0.0794,0.106,0.003947
4,9.08583,2.01E-33,0.000127,0.69,0.0798,0.107,0.000733989
4,9.085843,3.20E-33,0.000127,0.69,0.0798,0.107,0.000733989
4,9.08585,9.91E-32,0.000127,0.69,0.0798,0.107,0.000733989
4,9.085851,1.08E-31,0.000127,0.69,0.0798,0.107,0.000733989
4,9.085851,1.18E-31,0.000127,0.69,0.0798,0.107,0.000733989
4,9.085851,1.28E-31,0.000127,0.69,0.0798,0.107,0.000733989
4,9.085851,1.40E-31,0.000127,0.69,0.0798,0.107,0.000733989
4,9.085851,9.10E-32,0.000127,0.69,0.0798,0.107,0.000733989
4,9.085854,3.59E-33,0.000127,0.69,0.0798,0.107,0.000733989
4,9.085862,3.20E-33,0.000127,0.69,0.0798,0.107,0.000733989
4,9.085868,2.01E-33,0.000127,0.69,0.0798,0.107,0.000733989
6,9.086146,1.16E-33,0.000126,0.69,0.0794,0.106,8.24623E-06
4,9.095895,2.20E-33,0.000127,0.69,0.0796,0.107,0.000733989
4,9.109857,2.21E-33,0.000127,0.69,0.0796,0.107,0.000733989
3,9.496416,1.13E-33,0.000158,0.69,0.0784,0.105,0.003947
3,9.569958,4.47E-33,0.000158,0.69,0.0784,0.105,0.003947
5,9.571685,2.51E-32,0.000157,0.69,0.0782,0.105,4.43446E-05
3,9.571756,2.18E-30,0.000158,0.69,0.0784,0.105,0.003947
3,9.580425,1.55E-33,0.000158,0.69,0.0784,0.105,0.003947
3,9.582586,4.84E-32,0.000158,0.69,0.0784,0.105,0.003947
3,9.596937,4.85E-32,0.000158,0.69,0.0784,0.105,0.003947
4,9.84282,2.08E-33,0.000158,0.69,0.0787,0.106,0.000733989
4,9.842833,3.32E-33,0.000158,0.69,0.0787,0.106,0.000733989
4,9.84284,1.13E-31,0.000158,0.69,0.0787,0.106,0.000733989
4,9.84284,1.22E-31,0.000158,0.69,0.0787,0.106,0.000733989
4,9.84284,1.32E-31,0.000158,0.69,0.0787,0.106,0.000733989
4,9.842841,1.43E-31,0.000158,0.69,0.0787,0.106,0.000733989
4,9.842841,1.55E-31,0.000158,0.69,0.0787,0.106,0.000733989
4,9.842841,1.67E-31,0.000158,0.69,0.0787,0.106,0.000733989
4,9.842844,3.72E-33,0.000158,0.69,0.0787,0.106,0.000733989
4,9.842852,3.31E-33,0.000158,0.69,0.0787,0.106,0.000733989
4,9.842858,2.08E-33,0.000158,0.69,0.0787,0.106,0.000733989
6,9.843161,1.39E-33,0.000158,0.69,0.0784,0.105,8.24623E-06
4,9.853722,2.64E-33,0.000158,0.69,0.0786,0.105,0.000733989
4,9.868845,2.65E-33,0.000158,0.69,0.0786,0.105,0.000733989
3,10.22673,1.35E-33,0.000185,0.69,0.0774,0.104,0.003947
3,10.305903,5.38E-33,0.000185,0.69,0.0774,0.104,0.003947
5,10.307789,2.95E-32,0.000184,0.69,0.0772,0.104,4.43446E-05
3,10.307864,2.58E-30,0.000185,0.69,0.0774,0.104,0.003947
3,10.317226,1.87E-33,0.000185,0.69,0.0774,0.104,0.003947
3,10.319526,5.69E-32,0.000185,0.69,0.0774,0.104,0.003947
3,10.334979,5.71E-32,0.000185,0.69,0.0774,0.104,0.003947
4,10.599771,2.13E-33,0.000185,0.69,0.0777,0.105,0.000733989
4,10.599783,3.40E-33,0.000185,0.69,0.0777,0.105,0.000733989
4,10.599791,1.37E-31,0.000185,0.69,0.0777,0.105,0.000733989
4,10.599791,1.47E-31,0.000185,0.69,0.0777,0.105,0.000733989
4,10.599791,1.58E-31,0.000185,0.69,0.0777,0.105,0.000733989
4,10.599791,1.70E-31,0.000185,0.69,0.0777,0.105,0.000733989
4,10.599791,1.83E-31,0.000185,0.69,0.0777,0.105,0.000733989
4,10.599791,1.97E-31,0.000185,0.69,0.0777,0.105,0.000733989
4,10.599794,3.82E-33,0.000185,0.69,0.0777,0.105,0.000733989
4,10.599802,3.40E-33,0.000185,0.69,0.0777,0.105,0.000733989
4,10.599809,2.13E-33,0.000185,0.69,0.0777,0.105,0.000733989
6,10.600139,1.64E-33,0.000185,0.69,0.0774,0.104,8.24623E-06
4,10.611507,3.10E-33,0.000185,0.69,0.0775,0.104,0.000733989
4,10.627794,3.11E-33,0.000185,0.69,0.0775,0.104,0.000733989
3,10.957005,1.57E-33,0.000198,0.69,0.0763,0.103,0.003947
3,11.0418,6.36E-33,0.000198,0.69,0.0763,0.103,0.003947
5,11.043853,3.41E-32,0.000198,0.69,0.0762,0.103,4.43446E-05
3,11.043935,2.98E-30,0.000198,0.69,0.0763,0.103,0.003947
3,11.053993,2.20E-33,0.000198,0.69,0.0763,0.103,0.003947
3,11.056425,6.56E-32,0.000198,0.69,0.0763,0.103,0.003947
3,11.072982,6.57E-32,0.000198,0.69,0.0763,0.103,0.003947
3,11.085212,1.14E-33,0.000198,0.69,0.0763,0.103,0.003947
3,11.085249,1.14E-33,0.000198,0.69,0.0763,0.103,0.003947
4,11.356679,2.17E-33,0.000199,0.69,0.0767,0.104,0.000733989
4,11.356691,3.46E-33,0.000199,0.69,0.0767,0.104,0.000733989
4,11.356699,1.62E-31,0.000199,0.69,0.0767,0.104,0.000733989
4,11.356699,1.73E-31,0.000199,0.69,0.0767,0.104,0.000733989
4,11.356699,1.86E-31,0.000199,0.69,0.0767,0.104,0.000733989
4,11.356699,1.99E-31,0.000199,0.69,0.0767,0.104,0.000733989
4,11.356699,2.13E-31,0.000199,0.69,0.0767,0.104,0.000733989
4,11.356699,2.27E-31,0.000199,0.69,0.0767,0.104,0.000733989
4,11.356702,3.88E-33,0.000199,0.69,0.0767,0.104,0.000733989
4,11.35671,3.46E-33,0.000199,0.69,0.0767,0.104,0.000733989
4,11.356717,2.17E-33,0.000199,0.69,0.0767,0.104,0.000733989
6,11.357074,1.89E-33,0.000198,0.69,0.0763,0.103,8.24623E-06
4,11.36925,3.57E-33,0.000199,0.69,0.0765,0.103,0.000733989
4,11.386699,3.58E-33,0.000199,0.69,0.0765,0.103,0.000733989
3,11.687237,1.80E-33,0.000207,0.69,0.0753,0.102,0.003947
3,11.77765,7.40E-33,0.000207,0.69,0.0753,0.102,0.003947
5,11.779875,3.87E-32,0.000207,0.69,0.0752,0.102,4.43446E-05
3,11.77996,3.38E-30,0.000207,0.69,0.0753,0.102,0.003947
3,11.790724,2.56E-33,0.000207,0.69,0.0753,0.102,0.003947
3,11.793281,7.42E-32,0.000207,0.69,0.0753,0.102,0.003947
3,11.810941,7.44E-32,0.000207,0.69,0.0753,0.102,0.003947
3,11.823975,1.28E-33,0.000207,0.69,0.0753,0.102,0.003947
3,11.824023,1.28E-33,0.000207,0.69,0.0753,0.102,0.003947
4,12.113541,2.19E-33,0.000208,0.69,0.0757,0.103,0.000733989
4,12.113554,3.49E-33,0.000208,0.69,0.0757,0.103,0.000733989
4,12.113561,1.88E-31,0.000208,0.69,0.0757,0.103,0.000733989
4,12.113561,2.01E-31,0.000208,0.69,0.0757,0.103,0.000733989
4,12.113561,2.14E-31,0.000208,0.69,0.0757,0.103,0.000733989
4,12.113561,2.28E-31,0.000208,0.69,0.0757,0.103,0.000733989
4,12.113562,2.43E-31,0.000208,0.69,0.0757,0.103,0.000733989
4,12.113562,2.58E-31,0.000208,0.69,0.0757,0.103,0.000733989
4,12.113564,3.92E-33,0.000208,0.69,0.0757,0.103,0.000733989
4,12.113572,3.48E-33,0.000208,0.69,0.0757,0.103,0.000733989
4,12.113579,2.18E-33,0.000208,0.69,0.0757,0.103,0.000733989
6,12.113963,2.14E-33,0.000207,0.69,0.0753,0.102,8.24623E-06
4,12.126947,4.03E-33,0.000208,0.69,0.0755,0.102,0.000733989
4,12.145558,4.04E-33,0.000208,0.69,0.0755,0.102,0.000733989
3,12.417424,2.03E-33,0.000189,0.69,0.0744,0.101,0.003947
3,12.513447,8.49E-33,0.000189,0.69,0.0744,0.101,0.003947
5,12.515851,4.33E-32,0.000188,0.69,0.0743,0.101,4.43446E-05
3,12.515942,3.78E-30,0.000189,0.69,0.0744,0.101,0.003947
3,12.527414,2.93E-33,0.000189,0.69,0.0744,0.101,0.003947
5,12.528509,1.03E-33,0.000188,0.69,0.0743,0.101,4.43446E-05
3,12.53009,8.27E-32,0.000189,0.69,0.0744,0.101,0.003947
5,12.547826,1.03E-33,0.000188,0.69,0.0743,0.101,4.43446E-05
3,12.548852,8.28E-32,0.000189,0.69,0.0744,0.101,0.003947
3,12.562691,1.41E-33,0.000189,0.69,0.0744,0.101,0.003947
3,12.562749,1.41E-33,0.000189,0.69,0.0744,0.101,0.003947
4,12.870355,2.19E-33,0.00019,0.69,0.0747,0.102,0.000733989
4,12.870367,3.49E-33,0.00019,0.69,0.0747,0.102,0.000733989
4,12.870375,2.15E-31,0.00019,0.69,0.0747,0.102,0.000733989
4,12.870375,2.28E-31,0.00019,0.69,0.0747,0.102,0.000733989
4,12.870375,2.42E-31,0.00019,0.69,0.0747,0.102,0.000733989
4,12.870375,2.57E-31,0.00019,0.69,0.0747,0.102,0.000733989
4,12.870375,2.73E-31,0.00019,0.69,0.0747,0.102,0.000733989
4,12.870375,2.89E-31,0.00019,0.69,0.0747,0.102,0.000733989
4,12.870378,3.92E-33,0.00019,0.69,0.0747,0.102,0.000733989
4,12.870386,3.49E-33,0.00019,0.69,0.0747,0.102,0.000733989
4,12.870393,2.18E-33,0.00019,0.69,0.0747,0.102,0.000733989
6,12.870806,2.38E-33,0.000189,0.69,0.0744,0.101,8.24623E-06
4,12.884596,4.48E-33,0.000189,0.69,0.0746,0.102,0.000733989
4,12.904368,4.49E-33,0.000189,0.69,0.0746,0.102,0.000733989
3,13.147561,2.26E-33,0.000193,0.69,0.0736,0.101,0.003947
3,13.249188,9.61E-33,0.000193,0.69,0.0736,0.101,0.003947
5,13.251778,4.76E-32,0.000192,0.69,0.0734,0.1,4.43446E-05
3,13.251875,4.16E-30,0.000193,0.69,0.0736,0.101,0.003947
3,13.264063,3.32E-33,0.000193,0.69,0.0736,0.101,0.003947
5,13.265177,1.13E-33,0.000192,0.69,0.0734,0.1,4.43446E-05
3,13.266851,9.07E-32,0.000193,0.69,0.0736,0.101,0.003947
5,13.285628,1.13E-33,0.000192,0.69,0.0734,0.1,4.43446E-05
3,13.286715,9.08E-32,0.000193,0.69,0.0736,0.101,0.003947
3,13.301357,1.54E-33,0.000193,0.69,0.0736,0.101,0.003947
3,13.301424,1.54E-33,0.000193,0.69,0.0736,0.101,0.003947
4,13.627117,2.17E-33,0.000194,0.69,0.0739,0.101,0.000733989
4,13.627129,3.46E-33,0.000194,0.69,0.0739,0.101,0.000733989
4,13.627137,2.56E-31,0.000194,0.69,0.0739,0.101,0.000733989
4,13.627138,2.42E-31,0.000194,0.69,0.0739,0.101,0.000733989
4,13.627138,2.70E-31,0.000194,0.69,0.0739,0.101,0.000733989
4,13.627138,2.86E-31,0.000194,0.69,0.0739,0.101,0.000733989
4,13.627138,3.02E-31,0.000194,0.69,0.0739,0.101,0.000733989
4,13.627138,3.20E-31,0.000194,0.69,0.0739,0.101,0.000733989
4,13.62714,3.89E-33,0.000194,0.69,0.0739,0.101,0.000733989
4,13.627148,3.46E-33,0.000194,0.69,0.0739,0.101,0.000733989
4,13.627156,2.17E-33,0.000194,0.69,0.0739,0.101,0.000733989
6,13.627596,2.62E-33,0.000193,0.69,0.0736,0.101,8.24623E-06
4,13.642193,4.90E-33,0.000193,0.69,0.0737,0.101,0.000733989
4,13.663126,4.91E-33,0.000193,0.69,0.0737,0.101,0.000733989
3,13.877649,2.49E-33,0.000168,0.7,0.0729,0.1,0.003947
3,13.98487,1.07E-32,0.000168,0.7,0.0729,0.1,0.003947
5,13.987654,5.17E-32,0.000168,0.7,0.0727,0.099,4.43446E-05
3,13.987756,4.52E-30,0.000168,0.7,0.0729,0.1,0.003947
3,14.000669,3.70E-33,0.000168,0.7,0.0729,0.1,0.003947
5,14.001793,1.22E-33,0.000168,0.7,0.0727,0.099,4.43446E-05
3,14.00356,9.80E-32,0.000168,0.7,0.0729,0.1,0.003947
5,14.023379,1.22E-33,0.000168,0.7,0.0727,0.099,4.43446E-05
3,14.024525,9.82E-32,0.000168,0.7,0.0729,0.1,0.003947
3,14.039966,1.65E-33,0.000168,0.7,0.0729,0.1,0.003947
3,14.040046,1.65E-33,0.000168,0.7,0.0729,0.1,0.003947
4,14.383825,2.14E-33,0.000169,0.7,0.0732,0.1,0.000733989
4,14.383837,3.42E-33,0.000169,0.7,0.0732,0.1,0.000733989
4,14.383845,2.68E-31,0.000169,0.7,0.0732,0.1,0.000733989
4,14.383845,2.82E-31,0.000169,0.7,0.0732,0.1,0.000733989
4,14.383845,2.98E-31,0.000169,0.7,0.0732,0.1,0.000733989
4,14.383845,3.14E-31,0.000169,0.7,0.0732,0.1,0.000733989
4,14.383845,3.31E-31,0.000169,0.7,0.0732,0.1,0.000733989
4,14.383845,3.49E-31,0.000169,0.7,0.0732,0.1,0.000733989
4,14.383847,3.84E-33,0.000169,0.7,0.0732,0.1,0.000733989
4,14.383856,3.42E-33,0.000169,0.7,0.0732,0.1,0.000733989
4,14.383863,2.14E-33,0.000169,0.7,0.0732,0.1,0.000733989
6,14.384333,2.84E-33,0.000168,0.7,0.0729,0.1,8.24623E-06
4,14.399734,5.29E-33,0.000168,0.7,0.073,0.1,0.000733989
4,14.421828,5.30E-33,0.000168,0.7,0.073,0.1,0.000733989
3,14.607682,2.70E-33,0.000154,0.7,0.0722,0.099,0.003947
3,14.72049,1.19E-32,0.000154,0.7,0.0722,0.099,0.003947
5,14.723477,5.54E-32,0.000154,0.7,0.0721,0.099,4.43446E-05
3,14.723583,4.85E-30,0.000154,0.7,0.0722,0.099,0.003947
3,14.737228,4.09E-33,0.000154,0.7,0.0722,0.099,0.003947
5,14.738354,1.30E-33,0.000154,0.7,0.0721,0.099,4.43446E-05
3,14.740213,1.05E-31,0.000154,0.7,0.0722,0.099,0.003947
5,14.761074,1.30E-33,0.000154,0.7,0.0721,0.099,4.43446E-05
3,14.762281,1.05E-31,0.000154,0.7,0.0722,0.099,0.003947
3,14.778519,1.74E-33,0.000154,0.7,0.0722,0.099,0.003947
3,14.778614,1.74E-33,0.000154,0.7,0.0722,0.099,0.003947
4,15.140475,2.10E-33,0.000155,0.7,0.0725,0.1,0.000733989
4,15.140487,3.35E-33,0.000155,0.7,0.0725,0.1,0.000733989
4,15.140495,2.93E-31,0.000155,0.7,0.0725,0.1,0.000733989
4,15.140495,3.08E-31,0.000155,0.7,0.0725,0.1,0.000733989
4,15.140495,3.24E-31,0.000155,0.7,0.0725,0.1,0.000733989
4,15.140495,3.41E-31,0.000155,0.7,0.0725,0.1,0.000733989
4,15.140495,3.59E-31,0.000155,0.7,0.0725,0.1,0.000733989
4,15.140495,3.77E-31,0.000155,0.7,0.0725,0.1,0.000733989
